Article ID,Label,Pattern,Publish Date,Article URL
36507,ORG,Remington Research Group,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,American Fuel & Petrochemical Manufacturers,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,EV,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,American Fuel & Petrochemical Manufacturers,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,PER,Chet Thompson,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,EV,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,Gallup,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,Alliance for Automotive Innovation,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,General Motors,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,Ford,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,Volkswagen,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,EV,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,EV,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,Boston Consulting Group,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,EV,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,Kelley Blue Book,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
36507,ORG,White,2024-07-24 15:00:53,https://freebeacon.com/democrats/inside-kamala-harriss-plan-to-make-bidens-unpopular-ev-mandate-even-more-aggressive/
37948,ORG,GLOBE NEWSWIRE,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,senate,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,WPA Intelligence,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,EV,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,PER,Nationally,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,Remington Research Group,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,EV,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,EPA,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,EV,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,AFPM,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,PER,Chet Thompson,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,Congress,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,EPA,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,PER,Chet Thompson,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,AFPM,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,AFPM,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,American Fuel & Petrochemical Manufacturers,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
37948,ORG,AFPM,2024-07-10 00:00:00,https://www.globenewswire.com/news-release/2024/07/10/2911469/31640/en/Polling-shows-likely-voters-nationally-and-in-battleground-states-solidly-oppose-Biden-Harris-gas-car-ban-and-consider-the-issue-important-for-2024.html
40270,ORG,The U.S. Environmental Protection Agency,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,PER,Michael S. Regan,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,American Fuel & Petrochemical Manufacturers,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,American Fuel & Petrochemical Manufacturers,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,PER,Chet Thompson,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,PER,Henry Payne,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,The Detroit News,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,the Biden Administration,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Temperance Movement,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Payne,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Dodge,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Challenger,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EV,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,American Fuel & Petrochemical Manufacturers,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Administration,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Thompson,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,PER,Tim Carroll,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Carroll,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,The Michigan League of Conservation Voters,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,PER,Bentley Johnson,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Federal Government Affairs,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,Michigan League of Conservation Voters,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
40270,ORG,EPA,2023-04-14 12:07:08,https://www.washingtonexaminer.com/policy/energy/1451207/critics-claim-epa-new-emission-standards-will-end-gasoline-vehicles/
57569,ORG,the “Future Fuels Act,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Tim Walz’s,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,pro-EV,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Legislature,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Department of Commerce,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Tim Sexton,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,the state Department of Transportation,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,the Next Generation Energy Act,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,United Nations,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Commerce,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,the Great Plains Institute,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Brendan Jordan,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,GPI,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Jordan,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,EV,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Jordan,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Walz’s Clean Cars,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,EV,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,House,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Todd Lippert,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Senate,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Dave Senjem,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Brian Jennings,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,American Coalition for Ethanol,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,E85,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Jennings,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Future Fuels,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Jennings,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,the Great Plains Institute,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Renewable Fuels Association,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Walz’s Council on Biofuels,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Legislature,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,General Motors,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,EV,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Fresh Energy,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,the Union of Concerned Scientists,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Lippert,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Lippert,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,EV,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Lippert,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,U.N.,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,House,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Legislature,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Barb Haley,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,E10,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Eric Lucero,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,R-Dayton,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Igo,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Peter Wagenius,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Sierra Club,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Wagenius,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Wagenius,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Sierra Club,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,DFL,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,House,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Senate,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,the Senate’s Energy and Utilities Finance,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Policy Committee,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Senjem,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,PER,Senjem,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
57569,ORG,Senate,2021-08-24 15:41:51,https://www.minnpost.com/greater-minnesota/2021/08/minnesota-lawmakers-look-to-low-carbon-fuel-standards-as-a-way-to-address-transportation-emissions/
69963,ORG,The Environmental Protection Agency,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Michael Regan,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Regan,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Joe Biden,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Biden,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Regan,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Regan,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EV,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,The American Trucking Associations,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,Independent Drivers Association,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
